title	closest neighbor(s)	description	perfect k-mer	imperfect k-mer	length difference
Uniq4908;size=1;	Uniq0024;size=34;	NOISY VARIANT	2	2	0
Uniq4964;size=1;	Uniq0024;size=34;	NOISY VARIANT	1	3	0
Uniq4966;size=1;	Uniq0024;size=34;	NOISY VARIANT	1	3	0
Uniq5037;size=1;	Uniq0024;size=34;	NOISY VARIANT	1	3	1
Uniq5106;size=1;	Uniq0024;size=34;	NOISY VARIANT	2	0	1
Uniq5134;size=1;	Uniq0024;size=34;	NOISY VARIANT	4	4	0
Uniq5156;size=1;	Uniq0024;size=34;	NOISY VARIANT	1	3	0
Uniq5467;size=1;	Uniq0024;size=34;	NOISY VARIANT	4	0	0
Uniq5512;size=1;	Uniq0024;size=34;	NOISY VARIANT	3	3	0
Uniq5562;size=1;	Uniq0024;size=34;	NOISY VARIANT	4	4	0
Uniq5732;size=1;	Uniq0024;size=34;	NOISY VARIANT	3	3	1
Uniq5738;size=1;	Uniq0024;size=34;	NOISY VARIANT	3	3	1
Uniq5746;size=1;	Uniq0024;size=34;	NOISY VARIANT	1	3	0
Uniq5914;size=1;	Uniq0024;size=34;	NOISY VARIANT	1	3	0
Uniq5943;size=1;	Uniq0024;size=34;	NOISY VARIANT	1	3	0
Uniq5958;size=1;	Uniq0024;size=34;	NOISY VARIANT	4	4	0
Uniq0024;size=34;	*	VARIANT	*	*	*
Uniq0584;size=4;	Uniq0026;size=33;	NOISY VARIANT	2	4	0
Uniq2067;size=1;	Uniq0026;size=33;	NOISY VARIANT	2	2	0
Uniq2110;size=1;	Uniq0026;size=33;	NOISY VARIANT	1	3	0
Uniq2281;size=1;	Uniq0026;size=33;	NOISY VARIANT	3	3	0
Uniq2367;size=1;	Uniq0026;size=33;	NOISY VARIANT	2	4	0
Uniq2371;size=1;	Uniq0026;size=33;	NOISY VARIANT	1	3	0
Uniq2405;size=1;	Uniq0026;size=33;	NOISY VARIANT	4	0	0
Uniq2650;size=1;	Uniq0026;size=33;	NOISY VARIANT	3	3	0
Uniq2953;size=1;	Uniq0026;size=33;	NOISY VARIANT	3	3	0
Uniq3216;size=1;	Uniq0026;size=33;	NOISY VARIANT	1	3	0
Uniq3311;size=1;	Uniq0026;size=33;	NOISY VARIANT	2	4	0
Uniq3315;size=1;	Uniq0026;size=33;	NOISY VARIANT	3	3	0
Uniq3772;size=1;	Uniq0026;size=33;	NOISY VARIANT	3	3	0
Uniq4077;size=1;	Uniq0026;size=33;	NOISY VARIANT	3	3	0
Uniq4122;size=1;	Uniq0026;size=33;	NOISY VARIANT	2	4	1
Uniq4439;size=1;	Uniq0026;size=33;	NOISY VARIANT	2	4	0
Uniq4492;size=1;	Uniq0026;size=33;	NOISY VARIANT	3	3	0
Uniq5031;size=1;	Uniq0026;size=33;	NOISY VARIANT	4	0	0
Uniq5431;size=1;	Uniq0026;size=33;	NOISY VARIANT	2	4	0
Uniq5720;size=1;	Uniq0026;size=33;	NOISY VARIANT	3	3	0
Uniq5792;size=1;	Uniq0026;size=33;	NOISY VARIANT	4	2	0
Uniq5969;size=1;	Uniq0026;size=33;	NOISY VARIANT	4	2	0
Uniq0026;size=33;	*	VARIANT	*	*	*
Uniq0956;size=3;	Uniq0028;size=31;	NOISY VARIANT	2	0	1
Uniq1540;size=1;	Uniq0028;size=31;	NOISY VARIANT	3	3	0
Uniq1644;size=1;	Uniq0028;size=31;	NOISY VARIANT	3	3	0
Uniq1743;size=1;	Uniq0028;size=31;	NOISY VARIANT	2	4	0
Uniq1971;size=1;	Uniq0028;size=31;	NOISY VARIANT	2	4	0
Uniq2672;size=1;	Uniq0028;size=31;	NOISY VARIANT	4	2	0
Uniq2728;size=1;	Uniq0028;size=31;	NOISY VARIANT	4	4	0
Uniq3001;size=1;	Uniq0028;size=31;	NOISY VARIANT	2	4	0
Uniq3320;size=1;	Uniq0028;size=31;	NOISY VARIANT	3	3	0
Uniq3890;size=1;	Uniq0028;size=31;	NOISY VARIANT	2	0	1
Uniq4120;size=1;	Uniq0028;size=31;	NOISY VARIANT	4	4	0
Uniq4416;size=1;	Uniq0028;size=31;	NOISY VARIANT	4	0	0
Uniq4423;size=1;	Uniq0028;size=31;	NOISY VARIANT	4	4	1
Uniq4458;size=1;	Uniq0028;size=31;	NOISY VARIANT	4	2	1
Uniq4841;size=1;	Uniq0028;size=31;	NOISY VARIANT	4	2	0
Uniq4865;size=1;	Uniq0028;size=31;	NOISY VARIANT	2	4	0
Uniq5162;size=1;	Uniq0028;size=31;	NOISY VARIANT	4	4	1
Uniq5322;size=1;	Uniq0028;size=31;	NOISY VARIANT	4	2	0
Uniq5598;size=1;	Uniq0028;size=31;	NOISY VARIANT	4	0	0
Uniq5687;size=1;	Uniq0028;size=31;	NOISY VARIANT	3	3	0
Uniq5690;size=1;	Uniq0028;size=31;	NOISY VARIANT	2	2	0
Uniq5811;size=1;	Uniq0028;size=31;	NOISY VARIANT	3	3	0
Uniq0028;size=31;	*	VARIANT	*	*	*
Uniq0078;size=20;	Uniq0030;size=31;	NOISY VARIANT	3	3	0
Uniq1563;size=1;	Uniq0030;size=31;	NOISY VARIANT	3	3	0
Uniq2098;size=1;	Uniq0030;size=31;	NOISY VARIANT	4	2	0
Uniq2113;size=1;	Uniq0030;size=31;	NOISY VARIANT	3	3	0
Uniq2121;size=1;	Uniq0030;size=31;	NOISY VARIANT	4	2	0
Uniq2245;size=1;	Uniq0030;size=31;	NOISY VARIANT	2	0	1
Uniq2976;size=1;	Uniq0030;size=31;	NOISY VARIANT	1	3	0
Uniq3113;size=1;	Uniq0030;size=31;	NOISY VARIANT	3	3	1
Uniq3229;size=1;	Uniq0030;size=31;	NOISY VARIANT	1	3	0
Uniq3283;size=1;	Uniq0030;size=31;	NOISY VARIANT	0	0	0
Uniq3334;size=1;	Uniq0030;size=31;	NOISY VARIANT	2	4	0
Uniq3439;size=1;	Uniq0030;size=31;	NOISY VARIANT	4	4	1
Uniq3898;size=1;	Uniq0030;size=31;	NOISY VARIANT	3	3	1
Uniq4396;size=1;	Uniq0030;size=31;	NOISY VARIANT	3	3	0
Uniq4475;size=1;	Uniq0030;size=31;	NOISY VARIANT	4	2	0
Uniq4516;size=1;	Uniq0030;size=31;	NOISY VARIANT	4	2	0
Uniq5349;size=1;	Uniq0030;size=31;	NOISY VARIANT	4	2	0
Uniq5938;size=1;	Uniq0030;size=31;	NOISY VARIANT	2	4	0
Uniq0030;size=31;	*	VARIANT	*	*	*
Uniq0971;size=2;	Uniq0033;size=29;	NOISY VARIANT	3	3	0
Uniq1597;size=1;	Uniq0033;size=29;	NOISY VARIANT	4	2	0
Uniq1916;size=1;	Uniq0033;size=29;	NOISY VARIANT	4	0	0
Uniq2475;size=1;	Uniq0033;size=29;	NOISY VARIANT	4	2	0
Uniq2788;size=1;	Uniq0033;size=29;	NOISY VARIANT	4	2	0
Uniq2987;size=1;	Uniq0033;size=29;	NOISY VARIANT	3	3	0
Uniq4283;size=1;	Uniq0033;size=29;	NOISY VARIANT	3	3	0
Uniq4417;size=1;	Uniq0033;size=29;	NOISY VARIANT	3	1	0
Uniq4502;size=1;	Uniq0033;size=29;	NOISY VARIANT	1	3	0
Uniq5039;size=1;	Uniq0033;size=29;	NOISY VARIANT	3	3	0
Uniq5563;size=1;	Uniq0033;size=29;	NOISY VARIANT	4	2	0
Uniq5697;size=1;	Uniq0033;size=29;	NOISY VARIANT	4	4	0
Uniq0033;size=29;	*	VARIANT	*	*	*
Uniq0198;size=11;	Uniq0035;size=28;	NOISY VARIANT	4	0	0
Uniq0884;size=3;	Uniq0035;size=28;	NOISY VARIANT	2	4	0
Uniq1287;size=2;	Uniq0035;size=28;	NOISY VARIANT	1	3	0
Uniq1305;size=2;	Uniq0035;size=28;	NOISY VARIANT	2	4	0
Uniq1604;size=1;	Uniq0035;size=28;	NOISY VARIANT	4	2	0
Uniq1642;size=1;	Uniq0035;size=28;	NOISY VARIANT	3	3	0
Uniq1768;size=1;	Uniq0035;size=28;	NOISY VARIANT	4	4	0
Uniq1841;size=1;	Uniq0035;size=28;	NOISY VARIANT	3	3	0
Uniq2122;size=1;	Uniq0035;size=28;	NOISY VARIANT	1	3	0
Uniq2246;size=1;	Uniq0035;size=28;	NOISY VARIANT	3	3	0
Uniq2474;size=1;	Uniq0035;size=28;	NOISY VARIANT	4	4	0
Uniq2620;size=1;	Uniq0035;size=28;	NOISY VARIANT	4	2	0
Uniq2656;size=1;	Uniq0035;size=28;	NOISY VARIANT	1	3	1
Uniq3139;size=1;	Uniq0035;size=28;	NOISY VARIANT	3	3	0
Uniq3201;size=1;	Uniq0035;size=28;	NOISY VARIANT	3	3	0
Uniq3215;size=1;	Uniq0035;size=28;	NOISY VARIANT	3	3	0
Uniq3728;size=1;	Uniq0035;size=28;	NOISY VARIANT	3	3	0
Uniq3755;size=1;	Uniq0035;size=28;	NOISY VARIANT	3	3	0
Uniq4560;size=1;	Uniq0035;size=28;	NOISY VARIANT	3	3	0
Uniq4568;size=1;	Uniq0035;size=28;	NOISY VARIANT	4	0	0
Uniq4763;size=1;	Uniq0035;size=28;	NOISY VARIANT	3	3	0
Uniq4916;size=1;	Uniq0035;size=28;	NOISY VARIANT	2	4	0
Uniq5138;size=1;	Uniq0035;size=28;	NOISY VARIANT	4	0	0
Uniq5203;size=1;	Uniq0035;size=28;	NOISY VARIANT	4	0	0
Uniq5416;size=1;	Uniq0035;size=28;	NOISY VARIANT	4	2	0
Uniq5622;size=1;	Uniq0035;size=28;	NOISY VARIANT	4	2	0
Uniq5762;size=1;	Uniq0035;size=28;	NOISY VARIANT	4	2	0
Uniq0035;size=28;	*	VARIANT	*	*	*
Uniq2233;size=1;	Uniq0036;size=27;	NOISY VARIANT	3	3	0
Uniq2448;size=1;	Uniq0036;size=27;	NOISY VARIANT	2	4	0
Uniq3718;size=1;	Uniq0036;size=27;	NOISY VARIANT	3	3	0
Uniq3725;size=1;	Uniq0036;size=27;	NOISY VARIANT	2	4	0
Uniq3990;size=1;	Uniq0036;size=27;	NOISY VARIANT	2	4	0
Uniq4158;size=1;	Uniq0036;size=27;	NOISY VARIANT	4	2	0
Uniq4505;size=1;	Uniq0036;size=27;	NOISY VARIANT	3	3	0
Uniq4693;size=1;	Uniq0036;size=27;	NOISY VARIANT	3	3	0
Uniq5449;size=1;	Uniq0036;size=27;	NOISY VARIANT	4	2	0
Uniq0036;size=27;	*	VARIANT	*	*	*
Uniq0179;size=12;	Uniq0039;size=26;	NOISY VARIANT	2	4	0
Uniq0238;size=9;	Uniq0039;size=26;	NOISY VARIANT	4	2	0
Uniq0437;size=6;	Uniq0039;size=26;	NOISY VARIANT	2	0	1
Uniq1298;size=2;	Uniq0039;size=26;	NOISY VARIANT	3	3	1
Uniq1394;size=2;	Uniq0039;size=26;	NOISY VARIANT	4	2	1
Uniq1461;size=1;	Uniq0039;size=26;	NOISY VARIANT	3	3	0
Uniq1567;size=1;	Uniq0039;size=26;	NOISY VARIANT	4	2	0
Uniq2223;size=1;	Uniq0039;size=26;	NOISY VARIANT	3	3	0
Uniq2399;size=1;	Uniq0039;size=26;	NOISY VARIANT	3	3	0
Uniq2828;size=1;	Uniq0039;size=26;	NOISY VARIANT	2	4	0
Uniq2935;size=1;	Uniq0039;size=26;	NOISY VARIANT	3	3	0
Uniq3090;size=1;	Uniq0039;size=26;	NOISY VARIANT	2	4	0
Uniq3442;size=1;	Uniq0039;size=26;	NOISY VARIANT	3	3	0
Uniq3491;size=1;	Uniq0039;size=26;	NOISY VARIANT	4	0	0
Uniq3629;size=1;	Uniq0039;size=26;	NOISY VARIANT	4	0	0
Uniq3683;size=1;	Uniq0039;size=26;	NOISY VARIANT	4	4	1
Uniq4065;size=1;	Uniq0039;size=26;	NOISY VARIANT	2	4	0
Uniq4123;size=1;	Uniq0039;size=26;	NOISY VARIANT	3	3	0
Uniq4312;size=1;	Uniq0039;size=26;	NOISY VARIANT	2	4	1
Uniq4984;size=1;	Uniq0039;size=26;	NOISY VARIANT	2	4	0
Uniq5437;size=1;	Uniq0039;size=26;	NOISY VARIANT	4	4	1
Uniq5618;size=1;	Uniq0039;size=26;	NOISY VARIANT	2	4	0
Uniq0039;size=26;	*	VARIANT	*	*	*
Uniq0965;size=2;	Uniq0046;size=24;	NOISY VARIANT	2	4	1
Uniq1149;size=2;	Uniq0046;size=24;	NOISY VARIANT	3	3	1
Uniq1309;size=2;	Uniq0046;size=24;	NOISY VARIANT	4	4	1
Uniq1323;size=2;	Uniq0046;size=24;	NOISY VARIANT	3	3	1
Uniq1787;size=1;	Uniq0046;size=24;	NOISY VARIANT	1	3	1
Uniq2206;size=1;	Uniq0046;size=24;	NOISY VARIANT	2	0	1
Uniq3154;size=1;	Uniq0046;size=24;	NOISY VARIANT	3	3	0
Uniq3171;size=1;	Uniq0046;size=24;	NOISY VARIANT	4	4	1
Uniq4022;size=1;	Uniq0046;size=24;	NOISY VARIANT	4	2	1
Uniq4626;size=1;	Uniq0046;size=24;	NOISY VARIANT	2	4	1
Uniq4884;size=1;	Uniq0046;size=24;	NOISY VARIANT	4	2	1
Uniq5139;size=1;	Uniq0046;size=24;	NOISY VARIANT	2	0	1
Uniq5211;size=1;	Uniq0046;size=24;	NOISY VARIANT	3	3	0
Uniq5638;size=1;	Uniq0046;size=24;	NOISY VARIANT	1	3	1
Uniq0046;size=24;	*	VARIANT	*	*	*
Uniq1031;size=2;	Uniq0047;size=24;	NOISY VARIANT	3	3	1
Uniq1380;size=2;	Uniq0047;size=24;	NOISY VARIANT	3	3	0
Uniq1825;size=1;	Uniq0047;size=24;	NOISY VARIANT	3	3	0
Uniq1833;size=1;	Uniq0047;size=24;	NOISY VARIANT	3	3	0
Uniq2046;size=1;	Uniq0047;size=24;	NOISY VARIANT	2	4	1
Uniq2278;size=1;	Uniq0047;size=24;	NOISY VARIANT	2	4	1
Uniq2895;size=1;	Uniq0047;size=24;	NOISY VARIANT	2	4	0
Uniq3034;size=1;	Uniq0047;size=24;	NOISY VARIANT	4	0	0
Uniq3073;size=1;	Uniq0047;size=24;	NOISY VARIANT	3	3	0
Uniq3468;size=1;	Uniq0047;size=24;	NOISY VARIANT	4	4	0
Uniq3811;size=1;	Uniq0047;size=24;	NOISY VARIANT	4	2	0
Uniq3926;size=1;	Uniq0047;size=24;	NOISY VARIANT	4	2	0
Uniq4080;size=1;	Uniq0047;size=24;	NOISY VARIANT	2	4	0
Uniq4338;size=1;	Uniq0047;size=24;	NOISY VARIANT	4	4	1
Uniq4685;size=1;	Uniq0047;size=24;	NOISY VARIANT	4	4	1
Uniq4738;size=1;	Uniq0047;size=24;	NOISY VARIANT	4	2	0
Uniq5038;size=1;	Uniq0047;size=24;	NOISY VARIANT	3	3	0
Uniq5519;size=1;	Uniq0047;size=24;	NOISY VARIANT	3	3	0
Uniq5667;size=1;	Uniq0047;size=24;	NOISY VARIANT	4	4	1
Uniq5793;size=1;	Uniq0047;size=24;	NOISY VARIANT	3	3	0
Uniq0047;size=24;	*	VARIANT	*	*	*
Uniq1390;size=2;	Uniq0070;size=21;	NOISY VARIANT	2	4	0
Uniq1446;size=2;	Uniq0070;size=21;	NOISY VARIANT	3	3	0
Uniq1775;size=1;	Uniq0070;size=21;	NOISY VARIANT	2	0	1
Uniq2221;size=1;	Uniq0070;size=21;	NOISY VARIANT	4	2	0
Uniq3116;size=1;	Uniq0070;size=21;	NOISY VARIANT	4	2	1
Uniq4207;size=1;	Uniq0070;size=21;	NOISY VARIANT	4	2	0
Uniq4497;size=1;	Uniq0070;size=21;	NOISY VARIANT	4	0	0
Uniq5390;size=1;	Uniq0070;size=21;	NOISY VARIANT	4	2	0
Uniq5403;size=1;	Uniq0070;size=21;	NOISY VARIANT	3	3	1
Uniq0070;size=21;	*	VARIANT	*	*	*
Uniq0428;size=6;	Uniq0074;size=20;	NOISY VARIANT	3	3	0
Uniq0463;size=5;	Uniq0074;size=20;	NOISY VARIANT	2	4	1
Uniq1496;size=1;	Uniq0074;size=20;	NOISY VARIANT	3	3	0
Uniq1534;size=1;	Uniq0074;size=20;	NOISY VARIANT	4	4	1
Uniq1667;size=1;	Uniq0074;size=20;	NOISY VARIANT	3	3	0
Uniq1876;size=1;	Uniq0074;size=20;	NOISY VARIANT	2	4	0
Uniq1892;size=1;	Uniq0074;size=20;	NOISY VARIANT	2	4	1
Uniq2001;size=1;	Uniq0074;size=20;	NOISY VARIANT	3	3	0
Uniq2086;size=1;	Uniq0074;size=20;	NOISY VARIANT	4	2	0
Uniq2182;size=1;	Uniq0074;size=20;	NOISY VARIANT	3	3	1
Uniq2230;size=1;	Uniq0074;size=20;	NOISY VARIANT	2	4	0
Uniq2332;size=1;	Uniq0074;size=20;	NOISY VARIANT	3	3	1
Uniq2450;size=1;	Uniq0074;size=20;	NOISY VARIANT	2	4	1
Uniq2459;size=1;	Uniq0074;size=20;	NOISY VARIANT	4	2	0
Uniq2517;size=1;	Uniq0074;size=20;	NOISY VARIANT	4	0	0
Uniq2535;size=1;	Uniq0074;size=20;	NOISY VARIANT	2	4	0
Uniq3242;size=1;	Uniq0074;size=20;	NOISY VARIANT	4	4	0
Uniq3253;size=1;	Uniq0074;size=20;	NOISY VARIANT	4	4	1
Uniq3324;size=1;	Uniq0074;size=20;	NOISY VARIANT	3	3	0
Uniq3624;size=1;	Uniq0074;size=20;	NOISY VARIANT	4	4	1
Uniq3899;size=1;	Uniq0074;size=20;	NOISY VARIANT	2	4	0
Uniq4256;size=1;	Uniq0074;size=20;	NOISY VARIANT	3	3	0
Uniq4289;size=1;	Uniq0074;size=20;	NOISY VARIANT	3	3	1
Uniq4355;size=1;	Uniq0074;size=20;	NOISY VARIANT	3	3	0
Uniq4359;size=1;	Uniq0074;size=20;	NOISY VARIANT	3	3	0
Uniq4465;size=1;	Uniq0074;size=20;	NOISY VARIANT	3	3	0
Uniq4638;size=1;	Uniq0074;size=20;	NOISY VARIANT	2	4	1
Uniq4645;size=1;	Uniq0074;size=20;	NOISY VARIANT	4	0	0
Uniq4739;size=1;	Uniq0074;size=20;	NOISY VARIANT	4	4	1
Uniq4944;size=1;	Uniq0074;size=20;	NOISY VARIANT	4	0	0
Uniq4960;size=1;	Uniq0074;size=20;	NOISY VARIANT	2	4	0
Uniq4982;size=1;	Uniq0074;size=20;	NOISY VARIANT	3	3	0
Uniq5028;size=1;	Uniq0074;size=20;	NOISY VARIANT	3	3	1
Uniq5237;size=1;	Uniq0074;size=20;	NOISY VARIANT	2	4	0
Uniq5532;size=1;	Uniq0074;size=20;	NOISY VARIANT	2	4	0
Uniq5729;size=1;	Uniq0074;size=20;	NOISY VARIANT	4	2	0
Uniq5777;size=1;	Uniq0074;size=20;	NOISY VARIANT	2	4	1
Uniq0074;size=20;	*	VARIANT	*	*	*
Uniq0195;size=11;	Uniq0075;size=20;	NOISY VARIANT	2	0	1
Uniq1735;size=1;	Uniq0075;size=20;	NOISY VARIANT	3	3	1
Uniq1747;size=1;	Uniq0075;size=20;	NOISY VARIANT	2	4	0
Uniq2096;size=1;	Uniq0075;size=20;	NOISY VARIANT	2	0	1
Uniq2234;size=1;	Uniq0075;size=20;	NOISY VARIANT	4	4	0
Uniq2274;size=1;	Uniq0075;size=20;	NOISY VARIANT	1	3	1
Uniq2351;size=1;	Uniq0075;size=20;	NOISY VARIANT	3	3	0
Uniq2596;size=1;	Uniq0075;size=20;	NOISY VARIANT	1	3	0
Uniq2752;size=1;	Uniq0075;size=20;	NOISY VARIANT	2	2	1
Uniq2903;size=1;	Uniq0075;size=20;	NOISY VARIANT	3	3	1
Uniq2998;size=1;	Uniq0075;size=20;	NOISY VARIANT	4	4	1
Uniq3007;size=1;	Uniq0075;size=20;	NOISY VARIANT	4	2	0
Uniq3145;size=1;	Uniq0075;size=20;	NOISY VARIANT	3	3	1
Uniq3441;size=1;	Uniq0075;size=20;	NOISY VARIANT	2	0	1
Uniq3530;size=1;	Uniq0075;size=20;	NOISY VARIANT	4	2	0
Uniq3691;size=1;	Uniq0075;size=20;	NOISY VARIANT	2	4	0
Uniq3739;size=1;	Uniq0075;size=20;	NOISY VARIANT	3	3	0
Uniq3846;size=1;	Uniq0075;size=20;	NOISY VARIANT	2	4	1
Uniq3957;size=1;	Uniq0075;size=20;	NOISY VARIANT	3	3	0
Uniq4049;size=1;	Uniq0075;size=20;	NOISY VARIANT	4	2	0
Uniq4234;size=1;	Uniq0075;size=20;	NOISY VARIANT	3	3	1
Uniq4547;size=1;	Uniq0075;size=20;	NOISY VARIANT	1	3	0
Uniq4611;size=1;	Uniq0075;size=20;	NOISY VARIANT	3	3	0
Uniq4676;size=1;	Uniq0075;size=20;	NOISY VARIANT	4	4	1
Uniq4705;size=1;	Uniq0075;size=20;	NOISY VARIANT	3	3	0
Uniq4715;size=1;	Uniq0075;size=20;	NOISY VARIANT	1	3	0
Uniq4985;size=1;	Uniq0075;size=20;	NOISY VARIANT	3	3	0
Uniq5167;size=1;	Uniq0075;size=20;	NOISY VARIANT	3	3	0
Uniq5649;size=1;	Uniq0075;size=20;	NOISY VARIANT	4	2	0
Uniq5788;size=1;	Uniq0075;size=20;	NOISY VARIANT	1	3	0
Uniq5907;size=1;	Uniq0075;size=20;	NOISY VARIANT	4	2	0
Uniq5910;size=1;	Uniq0075;size=20;	NOISY VARIANT	3	3	0
Uniq0075;size=20;	*	VARIANT	*	*	*
Uniq0488;size=5;	Uniq0076;size=20;	NOISY VARIANT	4	2	1
Uniq0803;size=3;	Uniq0076;size=20;	NOISY VARIANT	2	0	1
Uniq1541;size=1;	Uniq0076;size=20;	NOISY VARIANT	4	2	0
Uniq1619;size=1;	Uniq0076;size=20;	NOISY VARIANT	3	3	0
Uniq2443;size=1;	Uniq0076;size=20;	NOISY VARIANT	4	0	0
Uniq2470;size=1;	Uniq0076;size=20;	NOISY VARIANT	2	2	0
Uniq2527;size=1;	Uniq0076;size=20;	NOISY VARIANT	3	3	0
Uniq2556;size=1;	Uniq0076;size=20;	NOISY VARIANT	2	2	1
Uniq2642;size=1;	Uniq0076;size=20;	NOISY VARIANT	2	4	0
Uniq2670;size=1;	Uniq0076;size=20;	NOISY VARIANT	2	4	0
Uniq2700;size=1;	Uniq0076;size=20;	NOISY VARIANT	4	2	0
Uniq2954;size=1;	Uniq0076;size=20;	NOISY VARIANT	2	4	0
Uniq3009;size=1;	Uniq0076;size=20;	NOISY VARIANT	4	2	0
Uniq3146;size=1;	Uniq0076;size=20;	NOISY VARIANT	4	2	0
Uniq3336;size=1;	Uniq0076;size=20;	NOISY VARIANT	4	4	1
Uniq3732;size=1;	Uniq0076;size=20;	NOISY VARIANT	3	3	0
Uniq3804;size=1;	Uniq0076;size=20;	NOISY VARIANT	2	0	1
Uniq3808;size=1;	Uniq0076;size=20;	NOISY VARIANT	4	4	1
Uniq4182;size=1;	Uniq0076;size=20;	NOISY VARIANT	2	4	0
Uniq4246;size=1;	Uniq0076;size=20;	NOISY VARIANT	2	2	1
Uniq4466;size=1;	Uniq0076;size=20;	NOISY VARIANT	4	4	1
Uniq4476;size=1;	Uniq0076;size=20;	NOISY VARIANT	4	4	1
Uniq4987;size=1;	Uniq0076;size=20;	NOISY VARIANT	4	2	0
Uniq5088;size=1;	Uniq0076;size=20;	NOISY VARIANT	4	2	1
Uniq5125;size=1;	Uniq0076;size=20;	NOISY VARIANT	2	4	0
Uniq5285;size=1;	Uniq0076;size=20;	NOISY VARIANT	4	2	0
Uniq0076;size=20;	*	VARIANT	*	*	*
Uniq0185;size=12;	Uniq0084;size=19;	NOISY VARIANT	3	3	0
Uniq1562;size=1;	Uniq0084;size=19;	NOISY VARIANT	4	2	0
Uniq1675;size=1;	Uniq0084;size=19;	NOISY VARIANT	1	3	0
Uniq2215;size=1;	Uniq0084;size=19;	NOISY VARIANT	4	0	0
Uniq2296;size=1;	Uniq0084;size=19;	NOISY VARIANT	4	4	0
Uniq4838;size=1;	Uniq0084;size=19;	NOISY VARIANT	4	0	0
Uniq4858;size=1;	Uniq0084;size=19;	NOISY VARIANT	4	0	0
Uniq5769;size=1;	Uniq0084;size=19;	NOISY VARIANT	3	3	0
Uniq0084;size=19;	*	VARIANT	*	*	*
Uniq0202;size=11;	Uniq0091;size=19;	NOISY VARIANT	2	4	0
Uniq0509;size=5;	Uniq0091;size=19;	NOISY VARIANT	3	3	0
Uniq0517;size=5;	Uniq0091;size=19;	NOISY VARIANT	2	4	0
Uniq0757;size=3;	Uniq0091;size=19;	NOISY VARIANT	2	0	1
Uniq0764;size=3;	Uniq0091;size=19;	NOISY VARIANT	2	4	1
Uniq1552;size=1;	Uniq0091;size=19;	NOISY VARIANT	1	3	0
Uniq1696;size=1;	Uniq0091;size=19;	NOISY VARIANT	4	4	1
Uniq2013;size=1;	Uniq0091;size=19;	NOISY VARIANT	3	3	0
Uniq2026;size=1;	Uniq0091;size=19;	NOISY VARIANT	4	2	0
Uniq2229;size=1;	Uniq0091;size=19;	NOISY VARIANT	4	2	0
Uniq2413;size=1;	Uniq0091;size=19;	NOISY VARIANT	4	2	0
Uniq2424;size=1;	Uniq0091;size=19;	NOISY VARIANT	4	4	1
Uniq2494;size=1;	Uniq0091;size=19;	NOISY VARIANT	4	4	0
Uniq2597;size=1;	Uniq0091;size=19;	NOISY VARIANT	4	4	0
Uniq3071;size=1;	Uniq0091;size=19;	NOISY VARIANT	3	3	1
Uniq3083;size=1;	Uniq0091;size=19;	NOISY VARIANT	4	4	0
Uniq3184;size=1;	Uniq0091;size=19;	NOISY VARIANT	3	3	0
Uniq3790;size=1;	Uniq0091;size=19;	NOISY VARIANT	4	4	1
Uniq3963;size=1;	Uniq0091;size=19;	NOISY VARIANT	2	4	0
Uniq3965;size=1;	Uniq0091;size=19;	NOISY VARIANT	1	3	1
Uniq4097;size=1;	Uniq0091;size=19;	NOISY VARIANT	3	3	0
Uniq4143;size=1;	Uniq0091;size=19;	NOISY VARIANT	2	4	0
Uniq4342;size=1;	Uniq0091;size=19;	NOISY VARIANT	3	3	1
Uniq4405;size=1;	Uniq0091;size=19;	NOISY VARIANT	1	3	0
Uniq4730;size=1;	Uniq0091;size=19;	NOISY VARIANT	3	3	0
Uniq4827;size=1;	Uniq0091;size=19;	NOISY VARIANT	4	4	1
Uniq5424;size=1;	Uniq0091;size=19;	NOISY VARIANT	4	4	1
Uniq5455;size=1;	Uniq0091;size=19;	NOISY VARIANT	0	0	0
Uniq5728;size=1;	Uniq0091;size=19;	NOISY VARIANT	2	4	0
Uniq5952;size=1;	Uniq0091;size=19;	NOISY VARIANT	2	4	0
Uniq0091;size=19;	*	VARIANT	*	*	*
Uniq1361;size=2;	Uniq0095;size=18;	NOISY VARIANT	3	3	0
Uniq1532;size=1;	Uniq0095;size=18;	NOISY VARIANT	4	4	1
Uniq1587;size=1;	Uniq0095;size=18;	NOISY VARIANT	3	3	0
Uniq1599;size=1;	Uniq0095;size=18;	NOISY VARIANT	1	3	1
Uniq1729;size=1;	Uniq0095;size=18;	NOISY VARIANT	3	3	0
Uniq1911;size=1;	Uniq0095;size=18;	NOISY VARIANT	4	2	0
Uniq1988;size=1;	Uniq0095;size=18;	NOISY VARIANT	3	3	0
Uniq2171;size=1;	Uniq0095;size=18;	NOISY VARIANT	3	3	0
Uniq2209;size=1;	Uniq0095;size=18;	NOISY VARIANT	2	2	1
Uniq2237;size=1;	Uniq0095;size=18;	NOISY VARIANT	2	4	0
Uniq2275;size=1;	Uniq0095;size=18;	NOISY VARIANT	4	4	1
Uniq2590;size=1;	Uniq0095;size=18;	NOISY VARIANT	4	2	0
Uniq2721;size=1;	Uniq0095;size=18;	NOISY VARIANT	3	3	1
Uniq2782;size=1;	Uniq0095;size=18;	NOISY VARIANT	3	3	1
